,S_ID,sample?,site,month,day,microsite,rep,method,location,quantity,order,family,subfamily,,genus,species,highest.rtu,Size (mm),sex,
739,,,PaPL,July,27,open,4,PT,"2 big tubes, many ants",1294,Hymenoptera,Formicidae,,,Messor,andrei,Messor andrei,,,
,,,PaPL,July,27,open,4,PT,ET,1,Aranae,Thomisidae,,,,,,,,
,,,PaPL,July,27,open,4,PT,ET,1,Aranae,Salticidae,,,tiny,,,,,
,,,PaPL,July,27,open,4,PT,ET,6,Hymenoptera,Formicidae,,,Pheidole,,Pheidole,,,
,PaPl-J-O4-PT-1,Y,PaPL,July,27,open,4,PT,ET,1,Scorpiones,,,,,,,,,
,,,PaPL,July,27,open,4,PT,ET - 2,290,Hymenoptera,Formicidae,,,Messor,andrei,Messor andrei,,,
,,,PaPL,July,27,open,4,PT,ET - 3,303,Hymenoptera,Formicidae,,,Messor,andrei,Messor andrei,,,
,,,PaPL,July,27,open,4,PT,ET - smal,4,Hymenoptera,Formicidae,,,Myrmecocystus,,Myrmecocystus,,,
,,,PaPL,July,27,open,4,PT,ET - smal,7,Hymenoptera,Formicidae,,,Pheidole,,Pheidole,,,
,,,PaPL,July,27,open,4,PT,ET - smal,1,Aranae,Lycosidae,,,Alepecosa,kochi?,Alopecosa kochi,,,
,,,PaPL,July,27,open,4,PT,ET - smal,1,Aranae,Gnaphosidae,,,Scopoids?,adult,,,,
735,,,PaPL,July,27,shrub,4,PT,ET,33,Hymenoptera,Formicidae,,,Pheidole,,Pheidole,,,
,,,PaPL,July,27,shrub,4,PT,ET,7,Hymenoptera,Formicidae,,,Solenopsis ,xyloni,Solenopsis xyloni,,,
,,,PaPL,July,27,shrub,4,PT,ET,1,Hymenoptera,Mutillidae,,,,,,,,
,,,PaPL,July,27,shrub,4,PT,ET,1,Hymenoptera,Pompilidae,,,black,,,,,
,,,PaPL,July,27,shrub,4,PT,ET,1,Hymenoptera,Formicidae,,,Messor,andrei,Messor andrei,,,
,,,PaPL,July,27,shrub,4,PT,ET,1,Coleoptera,Tenebrionidae,,,Eleodes,,,,,
729,,,PaPL,July,27,open,5,PT,ET,13,Hymenoptera,Formicidae,,,Pheidole,,Pheidole,,,
,PaPl-J-O5-PT-1,Y,PaPL,July,27,open,5,PT,ET,1,Orthoptera,Gryllidae,,,,,immature,,,
725,,,PaPL,July,27,shrub,5,PT,ET,18,Hymenoptera,Formicidae,,,Pheidole,,Pheidole,,,
,,,PaPL,July,27,shrub,5,PT,ET,1,Hemiptera,Dictyopharidae,Orgeriinae,,,,,,,
,,,PaPL,July,27,shrub,5,PT,ET,1,Hemiptera,Cicadellidae,,,,,,,,
,,,PaPL,July,27,shrub,5,PT,ET,1,Hemiptera,,,,head off,,,,,
,,,PaPL,July,27,shrub,5,PT,ET,1,Aranae,Pholcidae,,,Psilochorus,,,,,
,,,PaPL,July,27,shrub,5,PT,ET,1,Aranae,Lycosidae,,,Schizocosa? ,immature but large,,,,
717,,,PaPL,July,27,open,6,PT,ET,22,Hymenoptera,Formicidae,,,Pheidole,,Pheidole,,,
,,,PaPL,July,27,open,6,PT,ET,1,Coleoptera,Tenebrionidae,,,Triorophus,,,,,
,,,PaPL,July,27,open,6,PT,ET,1,Hemiptera,Alydidae,,,Tollius,setosus?,,,,
,,,PaPL,July,27,open,6,PT,ET,1,Aranae,,,,,,immature,,,
,PaPl-J-O6-PT-1,Y - 2,PaPL,July,27,open,6,PT,ET,2,Coleoptera,Anobiidae,,,Niptus,,,,,
,,,PaPL,July,27,open,6,PT,ET,2,Aranae,Pholcidae,,,Psilochorus,,,,,
737,,,PaPL,July,27,shrub,6,PT,ET,2,Aranae,Lycosidae,,,Alepecosa,kochi?,Alopecosa kochi,,,
,PaPL-J-S6-PT-1,,PaPL,July,27,shrub,6,PT,pinned,1,Coleoptera,Tenebrionidae,,,Eleodes,armata,Eleodes armata,,,
734,,,PaPL,July,27,shrub,7,PT,ET,30,Hymenoptera,Formicidae,,,Pheidole,,Pheidole,,,
,,,PaPL,July,27,shrub,7,PT,ET,1,Hymenoptera,Formicidae,,,,,alate,,,
,,,PaPL,July,27,shrub,7,PT,ET,1,Hymenoptera,Formicidae,,,Cardiocondyla,mauritanica?,Cardiocondyla mauritanica,,,
,,,PaPL,July,27,shrub,7,PT,ET,1,Aranae,Pholcidae,,,Psilochorus,,,,,
,,,PaPL,July,27,shrub,7,PT,ET,1,Aranae,Lycosidae,,,Alepocosa,kochi?,Alopecosa kochi,,,
723,,,PaPL,July,27,open,8,PT,ET,1,Orthroptera,Rhapiophoridae,,,,,nymph,,,
,,,PaPL,July,27,open,8,PT,ET,1,Blattodea,Corydiidae,,,Arenivega,,nymph,,,
,,,PaPL,July,27,open,8,PT,ET,1,Scorpiones,,,,,,,,,
,,,PaPL,July,27,open,8,PT,ET,1,Lepidoptera,,,,,,,,,
,,,PaPL,July,27,open,8,PT,ET,11,Hymenoptera,Formicidae,,,Pheidole,,Pheidole,,,
,,,PaPL,July,27,open,8,PT,ET,1,Aranae,Gnaphosidae,,,Callilepus,,,,,
722,PaPl-J-S8-PT,Y,PaPL,July,27,shrub,8,PT,ET,2,Microcoryphia,Meinterllidae,,,Machilinus,aurantiacus,"Machilinus aurantiacus
",,,
,,,PaPL,July,27,shrub,8,PT,ET,19,Hymenoptera,Formicidae,,,Solenopsis,xyloni,Solenopsis xyloni,,,
,PaPl-J-S8-PT,Y,PaPL,July,27,shrub,8,PT,ET,91,Hymenoptera,Formicidae,,,Pheidole,,Pheidole,,,
,,,PaPL,July,27,shrub,8,PT,ET,1,Coleoptera,Anobiidae,,,Niptus,,,,,
,,,PaPL,July,27,shrub,8,PT,ET,1,Coleoptera,Tenebrionidae,,,,,,,,
,,,PaPL,July,27,shrub,8,PT,ET,1,Aranae,Lycosidae,,,,,,,,
730,,,PaPL,July,27,open,9,PT,ET,1,Blattodea,Corydiidae,,,Arenivega,,,,,
,,,PaPL,July,27,open,9,PT,ET,1,Blattodea,,,,,,,,,
,,,PaPL,July,27,open,9,PT,ET,1,Hymenoptera,Formicidae,,,Solenopsis,xyloni,Solenopsis xyloni,,,
,,,PaPL,July,27,open,9,PT,ET,4,Hymenoptera,Formicidae,,,Pheidole,,Pheidole,,,
726,,,PaPL,July,27,shrub,9,PT,ET,1,Mantoea,,,,,,,,,
,PaPl-J-S9-PT-1,Y,PaPL,July,27,shrub,9,PT,ET,1,Orthroptera,Rhapiophoridae,,,immature,,young,,,
,,,PaPL,July,27,shrub,9,PT,ET,1,Hemiptera,Dictyopharidae,Orgeriinae,,,,,,,
,,,PaPL,July,27,shrub,9,PT,ET,28,Hymenoptera,Formicidae,,,Pheidole,,,,,
,,,PaPL,July,27,shrub,9,PT,ET,1,Aranae,Pholcidae,,,Psilochorus,,,,,
,,,PaPL,July,27,shrub,9,PT,ET,1,Aranae,tiny,,,,,,,,
,,,PaPL,July,27,shrub,9,PT,ET,2,Aranae,Salticidae,tiny,,,,,,,
732,,,PaPL,July,27,open,10,PT,ET,1,Hymenoptera,Formicidae,,,Solenopsis,xyloni,Solenopsis xyloni,,,
,,,PaPL,July,27,open,10,PT,ET,2,Hymenoptera,Formicidae,,,Pheidole,,Pheidole,,,
,,,PaPL,July,27,open,10,PT,ET,1,Hemiptera,Geocoridae,,,Geocoris,different all black,,,,
,,,PaPL,July,27,open,10,PT,ET,2,Aranae,Salticidae,,,,,immature,,,
,,,PaPL,July,27,open,10,PT,ET,1,Aranae,,,,,,tiny,,,
721,,,PaPL,July,27,shrub,10,PT,ET,1,Hymenoptera,Formicidae,,,Solenopsis,xyloni,Solenopsis xyloni,,,
,,,PaPL,July,27,shrub,10,PT,ET,1,Scorpiones,,,,,,,,,
,,,PaPL,July,27,shrub,10,PT,ET,15,Hymenoptera,Formicidae,,,Pheidole,,Pheidole,,,
,,,PaPL,July,27,shrub,10,PT,ET,1,Mantodea,,,,,,nymph,,,
,,,PaPL,July,27,shrub,10,PT,ET,1,Orthoptera,Rhaphidophoridae,,,,,nymph,,,
,,,PaPL,July,27,shrub,10,PT,ET,1,Aranae,Pholcidae,,,Psilochorus,,,,,
,,,PaPL,July,27,shrub,10,PT,ET,1,Aranae,Lycosidae,,,Alepecosa,kochi?,Alopecosa kochi,,,
,,,PaPL,July,27,shrub,10,PT,ET,1,Aranae,Liocranidae,,,,,nyph,,,
,,,PaPL,July,27,shrub,10,PT,ET,1,Aranae,Oonopidae?,,,,,,,,
,PaPL-J-S10-PT-1,Y,PaPL,July,27,shrub,10,PT,pinned,1,Coleoptera,Tenebrionidae,,,Eleodes,armata,Eleodes armata,,,
,PaPL-J-S10-PT-2,,PaPL,July,27,shrub,10,PT,pinned,1,Coleoptera,Tenebrionidae,,,Eleodes,armata,Eleodes armata,,,
720,PaPL-J-O11-PT-2,,PaPL,July,27,open,11,PT,pinned,1,Coleoptera,Tenebrionidae,,,Eleodes,armata,Eleodes armata,,,
,,,PaPL,July,27,open,11,PT,ET,1,Hymenoptera,Pompilidae,,,,,,,,
,,,PaPL,July,27,open,11,PT,ET,1,Orthoptera,Rhaphidophoridae,,,,,nymph,,,
,,,PaPL,July,27,open,11,PT,ET,1,Blattodea,Corydiidae,,,Arenivega,,nymph,,,
,,,PaPL,July,27,open,11,PT,ET,1,Scorpiones,,,,,,,,,
,PaPL-J-O11-PT-1,Y -3,PaPL,July,27,open,11,PT,ET,3,Diptera,Phoridae,,,,,,,,
,,,PaPL,July,27,open,11,PT,ET,1,Hymenoptera,Platygastridae,,,,,,,,
,,,PaPL,July,27,open,11,PT,ET,1,Diptera,Tach/Sarco,,,,,,,,
,,,PaPL,July,27,open,11,PT,ET,1,Aranae,Thomisidae,,,,,,,,
,,,PaPL,July,27,open,11,PT,ET,4,Hymenoptera,Formicidae,,,Pheidole,,Pheidole,,,
718,PaPl-J-S11-PT-1,,PaPL,July,27,shrub,11,PT,pinned,1,Coleoptera,Tenebrionidae,,,Eleodes,,,,,
,,,PaPL,July,27,shrub,11,PT,ET,1,Hemiptera,Alydidae,,,Tollius,setosus,Tollius setosus,,,
,,,PaPL,July,27,shrub,11,PT,ET,1,Aranae,Lycosidae,,,Alepocosa,kochi?,Alopecosa kochi,,,
,,,PaPL,July,27,shrub,11,PT,ET,1,Aranae,Thomisidae,,,,,,,,
,,,PaPL,July,27,shrub,11,PT,ET,61,Hymenoptera,Formicidae,,,Pheidole,,Pheidole,,,
,,,PaPL,July,27,shrub,11,PT,ET,1,Aranae,Oonopidae?,,,,,,,,
724,,,PaPL,July,27,open,12,PT,ET,1,Hymenoptera,Formicidae,,,Pheidole,,Pheidole,,,
,,,PaPL,July,27,open,12,PT,ET,1,Hymenoptera,Formicidae,,,tiny alata,,,,,
728,,,PaPL,July,27,shrub,12,PT,ET,11,Hymenoptera,Formicidae,,,Pheidole,,Pheidole,,,
,,,PaPL,July,27,shrub,12,PT,ET,15,Hymenoptera,Formicidae,,,Solenopsis,xyloni,Solenopsis xyloni,,,
,,,PaPL,July,27,shrub,12,PT,ET,1,Hemiptera,Alydidae,,,Tollius,setosus,Tollius setosus,,,
,,,PaPL,July,27,shrub,12,PT,ET,1,Aranae,Lycosidae,,,Alepocosa,kochi?,Alopecosa kochi,,,
,PaPl-J-S12-PT-1,Y,PaPL,July,27,shrub,12,PT,ET,1,Aranae,Gnaphosidae,,,Scopoides,,,,,
,,,PaPL,Sept,13,open,5,PT,pinned,1,Coleoptera,Tenebrionidae,,,Eleodes,armata,Eleodes armata,,,
,,,PaPL,Sept,13,shrub,5,PT,pinned,1,Coleoptera,Tenebrionidae,,,Eleodes,armata,Eleodes armata,,,
,PaPL-Sept-O7-PT-1,,PaPL,Sept,13,open,7,PT,pinned,1,Coleoptera,Tenebrionidae,,,Eleodes,armata,Eleodes armata,,,
,PaPL-Sept-S6-PT-1,,PaPL,Sept,13,shrub,6,PT,pinned,1,Coleoptera,Tenebrionidae,,,Eleodes,armata,Eleodes armata,,,
,PaPL-Sept-S9-PT-1,,PaPL,Sept,13,shrub,9,PT,pinned,1,Coleoptera,Tenebrionidae,,,Eleodes,armata,Eleodes armata,,,
,PaPL-Sept-S9-PT-2,,PaPL,Sept,13,shrub,9,PT,pinned,1,Coleoptera,Tenebrionidae,,,Eleodes,armata,Eleodes armata,,,
,,,SemiT,Aug,9,shrub,2,PT,ET,1,Aranae,Agelenidae,,,,,,,,
,,,SemiT,Aug,9,shrub,2,PT,ET,2,Aranae,Gnaphosidae,,,,immature,,,,
,,,SemiT,Aug,9,shrub,2,PT,ET,1,Aranae,,,,,,,,,
,,,SemiT,Aug,9,shrub,2,PT,ET,2,Diptera,Phoridae,,,,,,,,
,,,SemiT,Aug,9,shrub,2,PT,ET,1,Diptera,,,,,,,,,
,SemiT-A-PT-2,,SemiT,Aug,9,shrub,2,PT,pinned,2,Hymenoptera,Chyphotidae,,,Chyphotes,,,,,
,,,SemiT,Aug,9,shrub,2,PT,ET,1,Hymenoptera,Formicidae,,,Solenopsis,xyloni,Solenopsis xyloni,,,
,SemiT-A-S2-PT-1,SemiT-A-5,SemiT,Aug,9,shrub,2,PT,pinned,1,Hymenoptera,Mutillidae,,,,,,,,
,,,SemiT,Aug,9,shrub,2,PT,ET,1,Isopoda,Porcellionidae,,,Porcellio?,,,,,
,,,SemiT,Aug,9,shrub,2,PT,ET,2,Mantodea,,,,,,,,,
1006,,,SemiT,Aug ,9,open,1,PT,ET,1,Hymenoptera,Formicidae,,,,alate,,,,
,,,SemiT,Aug ,9,open,1,PT,ET,6,Hymenoptera,Formicidae,,,Solenopsis,xyloni,Solenopsis xyloni,,,
,,,SemiT,Aug ,9,open,1,PT,pinned,2,Hymenoptera,Pompilidae,,,,,,,,
,,,SemiT,Aug ,9,open,1,PT,ET,1,Solifugae,,,,,baby,,,,
,SemiT-A-S1-PT-1,,SemiT,Aug ,9,shrub,1,PT,pinned,1,Coleoptera,Carabidae,,,,,,,,
,,,SemiT,Aug ,9,shrub,1,PT,ET,1,Diptera,Phoridae,,,,,,,,
,,,SemiT,Aug ,9,shrub,1,PT,ET,1,Hymenoptera,Bethylidae,,,,,,,,
,,,SemiT,Aug ,9,shrub,1,PT,ET,2,Hymenoptera,Chyphotidae,,,Chyphotes,,,,,
,,,SemiT,Aug ,9,shrub,1,PT,ET,2,Hymenoptera,Formicidae,,,Solenopsis,xyloni,,,,
,,,SemiT,Aug ,9,shrub,1,PT,ET,2,Hymenoptera,Mutillidae,,,,,,,,
,,,SemiT,Aug ,9,shrub,1,PT,ET,1,Hymenoptera,tiny male ant? Mutillidae?,,,,,,,,
994,,,SemiT,Aug ,9,shrub,1,PT,ET,3,Isopoda,Porcellionidae,,,Porcellio?,,,,,
,,,SemiT,Aug ,9,shrub,1,PT,pinned,1,Orthoptera,Gryllidae,"legs in ethanol, fell off",,,,,,,
,,,SemiT,Aug ,9,shrub,1,PT,ET,1,Solifugae,,,,,,,,,
,,,SemiT,Aug ,9,open,2,PT,ET,1,Aranae,,,,,very small,,,,
,,,SemiT,Aug ,9,open,2,PT,ET,1,Diptera,Phoridae,Metopininae,,,,,,,
,,,SemiT,Aug ,9,open,2,PT,ET,1,Hymenoptera,Bethylidae,,,,,,,,
1015,,,SemiT,Aug ,9,open,2,PT,ET,9,Hymenoptera,Formicidae,,,Solenopsis,xyloni,Solenopsis xyloni,,,
,SemiT-S2-PT-2,"check vial, is the S1 or is S1 mixed into here?",SemiT,Aug,9,shrub,2,PT,pinned,2,Hymenoptera,Chyphotidae,,,Chyphotes,,,,,
,,,SemiT,Aug ,9,open,3,PT,ET,1,Isopoda,Porcellionidae,,,Porcellio?,,,,,
1018,,,SemiT,Aug ,9,open,3,PT,ET,2,Solifugae,,,,,,,,,
,SemiT-A-S3-PT-1,SemiT-A-7,SemiT,Aug ,9,shrub,3,PT,ET,1,Aranae,Gnaphosidae,,,,,,,,
,,,SemiT,Aug ,9,shrub,3,PT,ET,1,Aranae,Lycosidae,,,in pieces,,,,,
,SemiT-A-S3-PT-2,,SemiT,Aug ,9,shrub,3,PT,pinned,1,Diptera,Sarcophagidae,,,,,,,,
995,,,SemiT,Aug ,9,shrub,3,PT,ET,1,Hymenoptera,Formicidae,,,Dorymyrmex,,,,,
,,,SemiT,Aug ,9,shrub,3,PT,ET,1,Hymenoptera,"unsure, specimen not in great shape",,,,,,,,
,,,SemiT,Aug ,9,shrub,3,PT,ET,1,Microcoryphia,,,,,,,,,
,,,SemiT,Aug ,9,shrub,3,PT,ET,1,Scolopendromorpha,Scolopendridae,,,Scolopendra,polymorpha,Scolopendra polymorpha,,,
,,,SemiT,Aug ,9,open,4,PT,ET,1,Aranae,Gnaphosidae,,,,,,,M,
1014,,,SemiT,Aug ,9,open,4,PT,ET,1,Hymenoptera,Mutillidae,,,,,,,,
,,Y,SemiT,Aug ,9,open,4,PT,ET,1,Scorpiones,,,,,,,,,
,SemiT-A-O4-PT,Y,SemiT,Aug ,9,open,4,PT,ET,1,Scorpiones,,,,,,,,,
,SemiT-A-S4-PT-1,Y,SemiT,Aug ,9,shrub,4,PT,pinned,1,Hymenoptera,Chyphotidae,,,Chyphotes,,,,,
,,,SemiT,Aug ,9,shrub,4,PT,ET,1,Isopoda,Porcellionidae,,,Porcellio?,,,,,
1021,,,SemiT,Aug ,9,shrub,4,PT,ET,1,Microcoryphia,Meinertellidae,,,Machilinus,aurantiacus,Machilinus aurantiacus,,,
,,,SemiT,Aug ,9,shrub,4,PT,ET,1,Solifugae,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
1024,SemiT-A-O5-PT-1,SemiT-A-1,SemiT,Aug ,9,open,5,PT,pinned,1,Coleoptera,Tenebrionidae,,,Triorophus,,,,,
,,,SemiT,Aug ,9,open,5,PT,ET,1,Hymenoptera,Formicidae,,,Solenopsis,aurata?,Solenopsis aurata?,,,
,SemiT-A-O5-PT-2,SemiT-A-2,SemiT,Aug ,9,open,5,PT,ET,2,Hymenoptera,Formicidae,,,Myrmecocystus,,Myrmecocystus,,,
,,,SemiT,Aug ,9,open,5,PT,ET,1,Isopoda,Porcellionidae,,,Porcellionides,,,,,
,,,SemiT,Aug ,9,open,5,PT,ET,2,Scorpiones,,,,,,,,,
,,,SemiT,Aug ,9,open,5,PT,ET,1,Solifugae,,,,,,,,,
,SemiT-A-S5-PT-1,Y,SemiT,Aug ,9,shrub,5,PT,ET-sep,1,Aranae,,,,,,,,,
,SemiT-A-S5-PT-2,Y,SemiT,Aug ,9,shrub,5,PT,ET-sep,1,Aranae,,,,,,,,,
996,,,SemiT,Aug ,9,shrub,5,PT,ET,1,Hymenoptera,Chyphotidae,,,Chyphotes,,,,,
,,,SemiT,Aug ,9,shrub,5,PT,ET,1,Hymenoptera,Formicidae,,,Dorymyrmex,,Dorymyrmex,,,
1020,,,SemiT,Aug ,9,open,6,PT,ET,1,Lepidoptera,small moth,,,,,,,,
,,,SemiT,Aug ,9,open,6,PT,pinned,2,Orthoptera,Gryllidae,,,,,,,,
1017,,,SemiT,Aug ,9,shrub,6,PT,ET,6,Hymenoptera,Formicidae,,,Solenopsis,xyloni,Solenopsis xyloni,,,
,,,SemiT,Aug ,9,shrub,6,PT,pinned,1,Orthoptera,Gryllidae,,,,,,,,
,,,SemiT,Aug ,9,open,7,PT,ET,1,Diptera,?,,,,,,,,
,,,SemiT,Aug ,9,open,7,PT,ET,1,Diptera,?,,,,,,,,
,,,SemiT,Aug ,9,open,7,PT,ET,1,Diptera,Phoridae,,,,,,,,
,,,SemiT,Aug ,9,open,7,PT,ET,1,Hymenoptera,Formicidae,,,Dorymyrmex,,Dorymyrmex,,,
,,,SemiT,Aug ,9,open,7,PT,ET,2,Hymenoptera,Formicidae,,,Solenopsis,xyloni,Solenopsis xyloni,,,
,SemiT-A-O7-PT-2,,SemiT,Aug ,9,open,7,PT,pinned,1,Hymenoptera,Mutillidae,,,,,,,,
993,SemiT-A-O7-PT-1,,SemiT,Aug ,9,open,7,PT,pinned,1,Orthoptera,Gryllidae,,,,,,,,
,,,SemiT,Aug ,9,shrub,7,PT,ET,1,Hemiptera,Cicadellidae,,,,,,,,
1022,,,SemiT,Aug ,9,shrub,7,PT,ET,2,Hymenoptera,Chyphotidae,,,Chyphotes,,,,,
1013,,,SemiT,Aug ,9,shrub,7,PT,ET,1,Microcoryphia,Meinertellidae,,,,,,,,
1007,,,SemiT,Aug ,9,open,8,PT,pinned,1,Coleoptera,Tenebrionidae,,,Eleodes,armata,Eleodes armata,,,
991,SemiT-A-S8-PT-1,SemiT-A-6,SemiT,Aug ,9,shrub,8,PT,ET,1,Aranae,Lycosidae,,,,,,,,
992,,,SemiT,Aug ,9,shrub,8,PT,ET,1,Hymenoptera,Formicidae,,,Solenopsis,,Solenopsis xyloni,,,
990,,,SemiT,Aug ,9,shrub,8,PT,ET,2,Scorpiones,,,,,,,,,
1012,,,SemiT,Aug ,9,open,9,PT,pinned,1,Hymenoptera,Formicidae,,,Myrmecocystus,,Myrmecocystus,,,
1009,,,SemiT,Aug ,9,open,9,PT,pinned,1,Orthoptera,Gryllidae,,,,,,,,
1010,,,SemiT,Aug ,9,open,9,PT,ET,1,Scorpiones,,,,,,,,,
1011,,,SemiT,Aug ,9,open,9,PT,ET,1,Solfugidae,,,,,,,,,
,,,SemiT,Aug ,9,shrub,9,PT,ET,1,Aranae,Gnaphosidae,,,,,,,,
,,,SemiT,Aug ,9,shrub,9,PT,ET,1,Aranae,Thomisidae,,,,,,,,
,,,SemiT,Aug ,9,shrub,9,PT,ET,1,Hemiptera,Reduviidae,Bactrodinae,,Bactrodes,,,,,
1016,,,SemiT,Aug ,9,shrub,9,PT,ET,12,Hymenoptera,Formicidae,,,Pheidole,brown,Pheidole,,,
,SemiT-A-S9-PT,Y,SemiT,Aug ,9,shrub,9,PT,pinned,1,Hymenoptera,Pompilidae,,,,,,,,
,,,SemiT,Aug ,9,shrub,9,PT,pinned,1,Orthoptera,Gyllidae,,,,,,,,
,SemiT-A-O10-PT-3,,SemiT,Aug ,9,open,10,PT,pinned,1,Coleoptera,Tenebrionidae,,,Eleodes,armata,Eleodes armata,,,
,SemiT-A-O10-PT-1,SemiT-A-3,SemiT,Aug ,9,open,10,PT,pinned,1,Hymenoptera,Mutillidae,,,Dasymutilla,,,,,
1005,SemiT-A-O10-PT-2,SemiT-A-4,SemiT,Aug ,9,open,10,PT,pinned,1,Hymenoptera,Mutillidae,,,,,,,,
,,,SemiT,Aug ,9,open,10,PT,ET,1,Mantodea,,,,immature - native species,,,,,
1008,,,SemiT,Aug ,9,open,10,PT,ET,1,Solfugidae,,,,baby,,,,,
,,,SemiT,Aug ,9,shrub,10,PT,ET,1,Aranae,Agelenidae,,,,,,,,
,,,SemiT,Aug ,9,shrub,10,PT,ET,1,Aranae,Pholcidae,,,,,,,,
,SemiT-A-S10-1,,SemiT,Aug ,9,shrub,10,PT,pinned,1,Hymenoptera,Chyphotidae,,,Chyphotes,,,,,
,SemiT-A-S10-2,,SemiT,Aug ,9,shrub,10,PT,pinned,1,Hymenoptera,Mutillidae,,,,,,,,
,SemiT-A-S10-3,,SemiT,Aug ,9,shrub,10,PT,pinned,1,Orthoptera,Gyllidae,,,,,,,,
,SemiT-A-O11-PT-1,Y,SemiT,Aug ,9,open,11,PT,pinned,1,Coleoptera,Tenebrionidae,,,Triorophus,,,,,
998,,,SemiT,Aug ,9,open,11,PT,pinned,1,Orthoptera,Gryllidae,,,,,,,,
,,,SemiT,Aug ,9,shrub,11,PT,ET,1,Aranae,Gnaphosidae,,,,,,,,
1023,,,SemiT,Aug ,9,shrub,11,PT,ET,1,Scorpiones,,,,,,,,,
,,,SemiT,Aug ,9,open,12,PT,ET,1,Aranae,looks same as voucher,,,,,,,,
,,,SemiT,Aug ,9,open,12,PT,pinned,1,Coleoptera,Tenebrionidae,,,Eleodes,armata,Eleodes armata,,,
,,,SemiT,Aug ,9,open,12,PT,ET,1,Hemiptera,,,,,,,,,
,,,SemiT,Aug ,9,open,12,PT,ET,1,Hymenoptera,Formicidae,,,Pheidole,,Pheidole,,,
1019,,,SemiT,Aug ,9,open,12,PT,pinned,2,Orthoptera,Gryllidae,,,,,,,,
1004,,,SemiT,Aug ,9,shrub,12,PT,ET,1,Hymenoptera,Formicidae,,,Pheidole,,Pheidole,,,
1001,SemiT-A-S12-PT-1,Y,SemiT,Aug ,9,shrub,12,PT,pinned,1,Hymenoptera,Mutillidae,,,Dasymutilla,,,,,
1003,,,SemiT,Aug ,9,shrub,12,PT,ET,1,Microcoryphia,,,,,,,,,
1000,,,SemiT,Aug ,9,shrub,12,PT,pinned,3,Orthoptera,Gryllidae,,,,,,,,
1002,,,SemiT,Aug ,9,shrub,12,PT,ET,1,Scorpiones,,,,,,,,,
584,,,SemiT,July,18,open,1,PT,ET,2,Orthoptera,Gryllidae,,,,,,,,
,,,SemiT,July,18,open,1,PT,ET,1,Lepidoptera,,,,micro-moth,,,,,
,,,SemiT,July,18,open,1,PT,ET,1,Isopoda,Porcellionidae,,,Porcellionides,floria,Porcellionides floria,,,
,,,SemiT,July,18,open,1,PT,ET,10,Hymenoptera,Formicidae,,,Solenopsis,xyloni,Solenopsis xyloni,,,
,,,SemiT,July,18,open,1,PT,ET,1,Aranae,Gnaphosidae,,,Callilepus,eremella,,,,
568,,,SemiT,July,18,shrub,1,PT,ET-15,,,,,,,,,,,
580,,,SemiT,July,18,open,2,PT,ET,1,Aranae,Gnaphosidae,,,Callilepus,,,,,
,,,SemiT,July,18,open,2,PT,ET,1,Aranae,Gnaphosidae,,,,,,,,
,,,SemiT,July,18,open,2,PT,ET,1,Aranae,,,,,,,,,
,,,SemiT,July,18,open,2,PT,ET,1,Isopoda,,,,,,,,,
,,,SemiT,July,18,open,2,PT,ET,31,Hymenoptera,Formicidae,,,Solenopsis,xyloni,Solenopsis xyloni,,,
,,,SemiT,July,18,open,2,PT,ET,1,Solifugae,,,,immature,,,,,
565,,,SemiT,July,18,shrub,2,PT,ET,1,Blattodea,,,,,,,,,
,,,SemiT,July,18,shrub,2,PT,ET,3,Isopoda,Porcellionidae,,,Porcellionides,floria,Porcellionides floria,,,
,,,SemiT,July,18,shrub,2,PT,ET,1,Hymenoptera,Chyphotidae,,,Chyphotes,,,,,
,,,SemiT,July,18,shrub,2,PT,ET,2,Lepidoptera,,,,,,,,,
,,,SemiT,July,18,shrub,2,PT,ET,1,Coleoptera,Carabidae,,,,,,,,
,,,SemiT,July,18,shrub,2,PT,ET,37,Hymenoptera,Formicidae,,,Solenopsis,xyloni,Solenopsis xyloni,,,
,,,SemiT,July,18,shrub,2,PT,ET,5,Diptera,Phoridae,,,,,,,,
,,,SemiT,July,18,shrub,2,PT,ET,1,Diptera,tiny,,,,,,,,
556,,,SemiT,July,18,open,3,PT,ET,2,Orthoptera,Gryllidae,,,,,,,,
,,,SemiT,July,18,open,3,PT,ET,6,Hymenoptera,Formicidae,,,Solenopsis,xyloni,Solenopsis xyloni,,,
,,,SemiT,July,18,open,3,PT,ET,1,Aranae,Plectreuridae,,,,,,,,
564,,,SemiT,July,18,shrub,3,PT,ET,1,Scolopendramorpha,,,,Scolopendra,polymorpha,,,,
,,,SemiT,July,18,shrub,3,PT,ET,1,Orthoptera,Gryllidae,,,,,,,,
,,,SemiT,July,18,open,4,PT,ET,4,Hymenoptera,Formicidae,,,Solenopsis,xyloni,Solenopsis xyloni,,,
,,,SemiT,July,18,open,4,PT,ET,1,Orthoptera,Gryllidae,,,,,,,,
,,,SemiT,July,18,open,4,PT,ET,1,Aranae,Gnaphosidae,,,Scopoides,immature,,,,
558,,,SemiT,July,18,shrub,4,PT,ET,1,Isopoda,Porcellionidae,,,Porcellionides,floria,Porcellionides floria,,,
